,datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration
0,1.6617372e+18,50740.0,717.5,717.5,716.5,716.5,1333.0,689274.0,689149.0,DCE.i2301,60
1,1.66173726e+18,50741.0,716.5,717.5,716.0,716.5,2195.0,689149.0,689575.0,DCE.i2301,60
2,1.66173732e+18,50742.0,716.5,716.5,715.5,715.5,2669.0,689575.0,690102.0,DCE.i2301,60
3,1.66173738e+18,50743.0,715.5,716.5,715.0,716.5,2606.0,690102.0,689802.0,DCE.i2301,60
4,1.66173744e+18,50744.0,716.5,717.0,716.5,717.0,617.0,689802.0,689754.0,DCE.i2301,60
5,1.6617375e+18,50745.0,717.0,717.0,716.5,717.0,373.0,689754.0,689905.0,DCE.i2301,60
6,1.66173756e+18,50746.0,717.0,717.5,716.0,716.5,1760.0,689905.0,689824.0,DCE.i2301,60
7,1.66173762e+18,50747.0,716.5,717.5,716.5,717.0,684.0,689824.0,689807.0,DCE.i2301,60
8,1.66173768e+18,50748.0,717.0,717.0,716.5,716.5,345.0,689807.0,689768.0,DCE.i2301,60
9,1.66173774e+18,50749.0,716.5,717.0,716.0,716.5,1191.0,689768.0,689540.0,DCE.i2301,60
10,1.6617378e+18,50750.0,716.5,717.5,716.5,717.5,865.0,689540.0,689472.0,DCE.i2301,60
11,1.66173786e+18,50751.0,717.5,719.5,717.0,719.0,3265.0,689472.0,688752.0,DCE.i2301,60
12,1.66173792e+18,50752.0,719.0,719.5,718.5,719.0,1705.0,688752.0,688919.0,DCE.i2301,60
13,1.66173798e+18,50753.0,719.0,720.0,719.0,719.0,3511.0,688919.0,688939.0,DCE.i2301,60
14,1.66173804e+18,50754.0,719.0,720.0,719.0,719.5,2759.0,688939.0,689767.0,DCE.i2301,60
15,1.6617381e+18,50755.0,719.5,720.0,718.5,718.5,1959.0,689767.0,690344.0,DCE.i2301,60
16,1.66173816e+18,50756.0,718.5,719.0,718.0,718.5,1287.0,690344.0,690565.0,DCE.i2301,60
17,1.66173822e+18,50757.0,718.5,719.0,717.5,717.5,757.0,690565.0,690514.0,DCE.i2301,60
18,1.66173828e+18,50758.0,717.5,719.5,717.5,718.5,1635.0,690514.0,690974.0,DCE.i2301,60
19,1.66173834e+18,50759.0,718.5,719.0,718.5,719.0,716.0,690974.0,691092.0,DCE.i2301,60
20,1.6617384e+18,50760.0,719.0,719.0,718.5,718.5,531.0,691092.0,691159.0,DCE.i2301,60
21,1.66173846e+18,50761.0,718.5,719.0,718.0,718.5,1556.0,691159.0,691791.0,DCE.i2301,60
22,1.66173852e+18,50762.0,718.5,719.5,718.5,719.5,2643.0,691791.0,692802.0,DCE.i2301,60
23,1.66173858e+18,50763.0,719.5,719.5,718.5,718.5,1507.0,692802.0,693199.0,DCE.i2301,60
24,1.66173864e+18,50764.0,718.5,719.5,718.5,719.0,1117.0,693199.0,693516.0,DCE.i2301,60
25,1.6617387e+18,50765.0,719.0,719.5,717.5,717.5,2801.0,693516.0,694469.0,DCE.i2301,60
26,1.66173876e+18,50766.0,717.5,718.5,717.5,717.5,1029.0,694469.0,694579.0,DCE.i2301,60
27,1.66173882e+18,50767.0,717.5,718.0,717.0,717.5,1366.0,694579.0,694533.0,DCE.i2301,60
28,1.66173888e+18,50768.0,717.5,718.5,717.5,718.0,1180.0,694533.0,694498.0,DCE.i2301,60
29,1.66173894e+18,50769.0,718.0,718.5,717.0,717.5,1585.0,694498.0,694303.0,DCE.i2301,60
30,1.661739e+18,50770.0,717.5,717.5,715.5,716.0,3671.0,694303.0,694876.0,DCE.i2301,60
31,1.66173906e+18,50771.0,716.0,717.0,715.5,716.5,2845.0,694876.0,694899.0,DCE.i2301,60
32,1.66173912e+18,50772.0,716.5,717.0,715.5,716.0,1699.0,694899.0,695298.0,DCE.i2301,60
33,1.66173918e+18,50773.0,716.0,716.5,715.5,716.0,1320.0,695298.0,695376.0,DCE.i2301,60
34,1.66173924e+18,50774.0,716.0,716.5,715.5,715.5,1645.0,695376.0,695541.0,DCE.i2301,60
35,1.6617402e+18,50775.0,715.5,716.5,715.0,716.0,3156.0,695541.0,695859.0,DCE.i2301,60
36,1.66174026e+18,50776.0,716.0,716.5,715.5,716.0,1487.0,695859.0,696022.0,DCE.i2301,60
37,1.66174032e+18,50777.0,716.0,716.0,712.5,713.0,8955.0,696022.0,695694.0,DCE.i2301,60
38,1.66174038e+18,50778.0,713.0,713.0,712.0,712.5,6793.0,695694.0,695108.0,DCE.i2301,60
39,1.66174044e+18,50779.0,712.5,713.5,711.5,712.0,6053.0,695108.0,695045.0,DCE.i2301,60
40,1.6617405e+18,50780.0,712.0,712.0,710.0,711.0,9361.0,695045.0,694962.0,DCE.i2301,60
41,1.66174056e+18,50781.0,711.0,711.0,708.5,709.5,8484.0,694962.0,695054.0,DCE.i2301,60
42,1.66174062e+18,50782.0,709.5,710.0,708.5,710.0,4510.0,695054.0,694482.0,DCE.i2301,60
43,1.66174068e+18,50783.0,710.0,711.0,710.0,711.0,3283.0,694482.0,693795.0,DCE.i2301,60
