,0
211,DCE.pp2204-P-9700
212,DCE.v2303-P-9900
213,DCE.pp2206-P-7500
214,DCE.p2210-P-13400
215,DCE.pp2111-C-10600
216,DCE.v2203-P-7900
217,DCE.pp2105-P-7100
218,DCE.pg2212-P-6200
219,DCE.l2109-C-8500
220,DCE.v2109-P-5800
221,DCE.m2303-C-3650
222,DCE.i2204-P-1260
223,DCE.pg2109-C-4700
224,DCE.i2105-C-870
225,DCE.pg2205-P-4300
226,DCE.c2211-C-3120
227,DCE.i2205-C-880
228,DCE.pg2212-C-6400
229,DCE.v2202-P-8900
230,DCE.l2104-C-9800
231,DCE.l2304-P-7000
232,DCE.pg2204-P-3500
233,DCE.y2303-P-7700
234,DCE.v2210-C-5300
235,DCE.p2307-P-7800
236,DCE.y2305-P-8100
237,DCE.p2304-C-8700
238,DCE.b2307-P-4650
239,DCE.pp2209-C-7900
240,DCE.c2107-C-2960
241,DCE.c2103-C-2100
242,DCE.v2207-P-11800
243,DCE.p2211-C-8100
244,DCE.m2201-C-2950
245,DCE.p2304-P-10600
246,DCE.y2309-P-7700
247,DCE.v2103-C-8800
248,DCE.y2303-C-8500
249,DCE.v2104-C-8000
250,DCE.pg2307-P-5600
251,DCE.i2102-P-700
252,DCE.m2011-P-2550
253,DCE.v2011-C-7000
254,DCE.b2301-P-5400
255,DCE.pg2303-C-5650
256,DCE.b2309-P-4800
257,DCE.p2303-C-6300
258,DCE.v2306-C-6300
259,DCE.i2011-P-590
260,DCE.p2309-C-7800
261,DCE.v2111-P-15400
262,DCE.pg2211-C-4550
263,DCE.l2303-P-8900
264,DCE.p2212-C-6600
265,DCE.c2107-C-2480
266,DCE.l2303-C-9700
267,DCE.i2212-P-550
268,DCE.p2204-P-7100
269,DCE.pg2207-C-4150
270,DCE.pg2210-P-5700
271,DCE.m2211-P-4350
272,DCE.c2011-P-2040
273,DCE.p2212-P-7800
274,DCE.i2211-P-780
275,DCE.i2202-C-520
276,DCE.p2302-C-8400
277,DCE.v2210-C-5700
278,DCE.y2211-C-9900
279,DCE.p2211-P-11800
280,DCE.c2305-C-2400
281,DCE.l2012-P-6000
282,DCE.v2105-C-7800
283,DCE.pg2302-P-4450
284,DCE.pg2204-P-5850
285,DCE.pp2111-P-8400
286,DCE.v2205-C-9600
287,DCE.v2105-P-9900
288,DCE.c2303-P-2640
289,DCE.p2303-C-10800
290,DCE.c2105-P-3000
291,DCE.l2302-P-7500
292,DCE.pg2308-C-4700
293,DCE.m2012-P-3400
294,DCE.c2203-C-2780
295,DCE.i2104-P-930
296,DCE.b2211-P-4650
297,DCE.c2101-P-1940
298,DCE.m2108-P-2650
299,DCE.i2209-C-680
300,DCE.c2107-C-2280
301,DCE.pg2212-C-4250
302,DCE.pp2209-C-9400
303,DCE.l2301-P-7900
304,DCE.p2111-P-7200
305,DCE.v2301-P-5900
306,DCE.l2108-C-6700
307,DCE.pg2309-C-4950
308,DCE.p2308-P-8800
309,DCE.l2207-C-8500
310,DCE.pp2305-C-7500
311,DCE.l2105-C-7400
312,DCE.pp2209-C-10800
313,DCE.i2103-P-1300
314,DCE.pp2105-P-6300
315,DCE.m2112-C-3400
316,DCE.c2307-C-2680
317,DCE.m2307-P-3000
318,DCE.p2208-P-8900
319,DCE.p2304-P-11600
320,DCE.pp2106-P-7800
321,DCE.i2205-P-670
322,DCE.v2108-C-6700
323,DCE.c2301-P-3240
324,DCE.l2103-P-8900
325,DCE.l2103-P-6400
326,DCE.l2201-P-6700
327,DCE.p2109-P-6500
328,DCE.i2109-C-740
329,DCE.l2110-P-9500
330,DCE.c2011-P-2220
331,DCE.v2204-C-7000
332,DCE.l2108-P-9000
333,DCE.l2102-P-6900
334,DCE.pg2101-P-3250
335,DCE.v2205-P-9300
336,DCE.pg2303-P-5650
337,DCE.l2205-C-9500
338,DCE.pp2207-C-9000
339,DCE.a2301-P-5500
340,DCE.pg2305-P-5900
341,DCE.p2305-P-10600
342,DCE.m2203-P-3250
343,DCE.v2305-P-6400
344,DCE.pg2203-C-6800
345,DCE.i2112-P-1280
346,DCE.y2309-P-9300
347,DCE.pg2111-C-6000
348,DCE.p2207-C-13800
349,DCE.m2101-C-3350
350,DCE.v2308-C-6600
351,DCE.pp2201-C-10800
352,DCE.m2208-C-3150
353,DCE.i2202-P-590
354,DCE.i2103-P-820
355,DCE.i2112-P-890
356,DCE.pp2202-P-9300
357,DCE.v2209-C-10200
358,DCE.v2201-C-7900
359,DCE.i2304-P-990
360,DCE.pg2203-C-4850
361,DCE.v2303-P-6600
362,DCE.pg2211-P-4000
363,DCE.pg2103-C-4150
364,DCE.v2011-C-7700
365,DCE.c2307-C-2900
366,DCE.l2307-C-9100
367,DCE.m2211-C-3650
368,DCE.pp2305-P-9200
369,DCE.pp2308-P-7500
370,DCE.i2102-P-660
371,DCE.v2105-C-8300
372,DCE.pg2210-C-4700
373,DCE.l2302-C-8100
374,DCE.l2207-P-9600
375,DCE.pp2305-P-8400
376,DCE.pp2303-P-9300
377,DCE.pg2301-P-5400
378,DCE.i2112-C-1320
379,DCE.pg2108-C-4700
380,DCE.pg2111-P-7300
381,DCE.i2107-C-830
382,DCE.pg2012-C-4400
383,DCE.m2211-P-3600
384,DCE.m2203-C-4150
385,DCE.i2101-P-880
386,DCE.c2203-P-2900
387,DCE.c2205-C-2640
388,DCE.p2301-C-6600
389,DCE.i2108-C-770
390,DCE.p2308-P-9600
391,DCE.v2210-C-7900
392,DCE.v2101-C-7300
393,DCE.l2110-P-9800
394,DCE.v2104-P-8800
395,DCE.c2107-C-2100
396,DCE.pg2109-C-5650
397,DCE.i2212-C-860
398,DCE.c2111-C-2280
399,DCE.v2205-P-9900
400,DCE.l2205-C-8600
401,DCE.pp2304-P-8600
402,DCE.i2108-C-1400
403,DCE.l2301-C-10400
404,DCE.pp2307-C-8900
405,DCE.pg2111-P-3300
406,DCE.i2104-C-500
407,DCE.pp2308-C-6600
408,DCE.p2309-P-8000
409,DCE.y2211-C-8700
410,DCE.pg2112-P-3500
411,DCE.pg2209-C-5850
412,DCE.pp2211-C-8000
413,DCE.l2302-C-8800
414,DCE.p2206-P-15800
415,DCE.i2111-C-1080
416,DCE.v2202-C-8300
417,DCE.i2302-P-820
418,DCE.pg2205-P-4550
419,DCE.l2108-C-6900
420,DCE.p2301-C-7600
421,DCE.pp2206-P-7100
422,DCE.pp2108-P-7800
423,DCE.b2301-C-4400
424,DCE.pg2110-C-3200
425,DCE.b2305-C-4650
426,DCE.v2212-C-10000
427,DCE.i2302-P-1020
428,DCE.pp2103-C-8600
429,DCE.i2112-C-1040
430,DCE.i2203-P-650
431,DCE.pg2203-P-5350
432,DCE.pg2306-C-5850
433,DCE.l2112-C-6700
434,DCE.c2211-C-2960
435,DCE.pg2302-C-6200
436,DCE.i2211-C-460
437,DCE.pg2209-C-5700
438,DCE.i2112-C-860
439,DCE.v2106-C-9500
440,DCE.v2209-P-11000
441,DCE.i2108-C-990
442,DCE.l2203-C-10200
443,DCE.i2105-C-890
444,DCE.y2308-P-10200
445,DCE.v2305-P-7700
446,DCE.m2203-P-3600
447,DCE.m2201-C-3900
448,DCE.i2210-C-1040
449,DCE.c2201-P-2660
450,DCE.v2104-P-6900
451,DCE.p2206-P-8300
452,DCE.v2011-P-6200
453,DCE.l2109-P-7900
454,DCE.b2212-C-4500
455,DCE.i2105-P-960
456,DCE.i2012-P-720
457,DCE.l2012-P-6500
458,DCE.pp2011-P-7700
459,DCE.v2304-C-7500
460,DCE.p2301-P-10000
461,DCE.p2208-C-8200
462,DCE.i2304-P-1020
463,DCE.p2303-C-11400
464,DCE.pp2204-P-8500
465,DCE.y2309-C-9300
466,DCE.p2111-C-6100
467,DCE.pg2112-C-3200
468,DCE.i2102-C-830
469,DCE.pg2111-C-5700
470,DCE.pg2307-C-4750
471,DCE.p2207-C-7900
472,DCE.i2103-P-840
473,DCE.v2301-C-5900
474,DCE.pg2210-P-4850
475,DCE.v2208-P-7900
476,DCE.m2207-C-4400
477,DCE.pg2104-C-4000
478,DCE.i2105-P-980
479,DCE.v2206-P-7600
480,DCE.p2306-P-6300
481,DCE.pp2103-C-9300
482,DCE.p2304-P-11000
483,DCE.v2110-C-5700
484,DCE.v2209-C-9000
485,DCE.l2102-C-6200
486,DCE.pp2202-C-7200
487,DCE.pg2203-P-5200
488,DCE.pg2309-C-5000
489,DCE.pg2203-P-4400
490,DCE.l2107-C-9600
491,DCE.pp2104-C-9300
492,DCE.pp2101-C-6900
493,DCE.i2201-P-630
494,DCE.pp2304-C-9300
495,DCE.pp2303-P-7200
496,DCE.pp2205-C-8000
497,DCE.pg2209-C-4050
498,DCE.v2012-P-7400
499,DCE.i2109-P-750
500,DCE.i2210-P-610
501,DCE.i2106-P-690
502,DCE.b2212-P-4950
503,DCE.i2208-P-600
504,DCE.m2307-C-3650
505,DCE.i2205-C-790
506,DCE.p2202-P-9400
507,DCE.v2104-C-6600
508,DCE.i2306-P-810
509,DCE.c2011-P-2580
510,DCE.a2307-C-5700
511,DCE.v2108-C-6800
512,DCE.pg2209-P-5800
513,DCE.v2209-C-9400
514,DCE.p2303-P-10000
515,DCE.i2205-P-810
516,DCE.i2111-P-1480
517,DCE.a2309-P-6400
518,DCE.v2212-P-8000
519,DCE.pg2105-C-3300
520,DCE.c2109-C-2600
521,DCE.l2012-P-6900
522,DCE.i2107-P-1420
523,DCE.pg2207-C-5300
524,DCE.p2301-C-6200
525,DCE.i2107-P-1240
526,DCE.l2104-P-9500
527,DCE.i2106-C-830
528,DCE.pg2012-P-3900
529,DCE.i2112-C-1300
530,DCE.m2112-P-3600
531,DCE.l2107-C-9100
532,DCE.l2201-P-7500
533,DCE.pg2109-P-5350
534,DCE.pp2112-C-9800
535,DCE.m2107-P-4050
536,DCE.y2307-C-8500
537,DCE.l2106-C-9900
538,DCE.c2201-P-3040
539,DCE.pg2103-P-3700
540,DCE.pg2108-P-3800
541,DCE.i2306-C-650
542,DCE.c2301-P-3120
543,DCE.pg2206-C-4400
544,DCE.c2101-C-1860
545,DCE.pg2307-C-5150
546,DCE.pg2102-P-2800
547,DCE.v2107-C-7900
548,DCE.pg2108-C-5150
549,DCE.y2309-P-8200
550,DCE.l2104-C-9300
551,DCE.pg2207-C-3800
552,DCE.i2111-C-680
553,DCE.pp2207-C-8700
554,DCE.m2105-C-2700
555,DCE.v2203-P-10200
556,DCE.m2108-P-3800
557,DCE.c2309-C-2640
